trip_id,vehicle_id,driver_id,route_id,start_time,end_time,distance_km,trip_status,average_speed_kmph,weather_id
T05551,V0189,D0529,R012,2025-03-03T01:55:00,2025-03-03T06:43:00,95,Cancelled,19.8,W20250303
T05552,V0333,D0196,R097,2025-02-08T04:28:00,2025-02-08T09:11:00,65,Completed,13.8,W20250208
T05553,V0065,D0677,R001,2025-11-03T17:07:00,2025-11-03T20:19:00,85,Completed,26.6,W20251103
T05554,V0262,D0338,R085,2025-04-24T07:40:00,2025-04-24T08:44:00,55,Cancelled,51.6,W20250424
T05555,V0174,D0040,R032,2025-07-16T10:33:00,2025-07-16T13:03:00,75,Cancelled,30.0,W20250716
T05556,V0406,D0307,R028,2025-02-16T20:20:00,2025-02-16T23:42:00,85,Completed,25.2,W20250216
T05557,V0341,D0055,R016,2025-08-28T01:27:00,2025-08-28T04:31:00,65,Completed,21.2,W20250828
T05558,V0154,D0396,R093,2025-11-12T15:39:00,2025-11-12T18:07:00,65,Cancelled,26.4,W20251112
T05559,V0089,D0211,R076,2025-08-17T12:21:00,2025-08-17T15:40:00,95,Cancelled,28.6,W20250817
T05560,V0413,D0367,R088,2025-12-15T22:30:00,2025-12-15T23:53:00,95,Completed,68.7,W20251215
T05561,V0035,D0335,R070,2025-03-10T15:03:00,2025-03-10T18:02:00,55,Completed,18.4,W20250310
T05562,V0180,D0516,R009,2025-10-13T00:47:00,2025-10-13T04:46:00,65,Completed,16.3,W20251013
T05563,V0418,D0294,R070,2025-10-11T10:47:00,2025-10-11T15:14:00,55,Completed,12.4,W20251011
T05564,V0095,D0026,R026,2025-01-08T05:23:00,2025-01-08T06:21:00,70,Completed,72.4,W20250108
T05565,V0172,D0315,R042,2025-03-07T11:41:00,2025-03-07T14:41:00,75,Completed,25.0,W20250307
T05566,V0360,D0222,R081,2025-06-17T16:32:00,2025-06-17T20:45:00,55,Completed,13.0,W20250617
T05567,V0132,D0601,R018,2025-08-13T20:25:00,2025-08-14T00:57:00,85,Completed,18.8,W20250813
T05568,V0385,D0467,R090,2025-01-17T11:48:00,2025-01-17T15:50:00,85,Cancelled,21.1,W20250117
T05569,V0136,D0652,R088,2025-05-27T23:28:00,2025-05-28T00:36:00,95,Completed,83.8,W20250527
T05570,V0418,D0130,R088,2025-03-22T22:52:00,2025-03-23T01:39:00,95,Completed,34.1,W20250322
T05571,V0144,D0008,R064,2025-12-20T06:33:00,2025-12-20T08:46:00,75,Cancelled,33.8,W20251220
T05572,V0402,D0635,R046,2025-02-20T13:39:00,2025-02-20T15:32:00,70,Completed,37.2,W20250220
T05573,V0325,D0050,R046,2025-06-21T17:20:00,2025-06-21T20:09:00,70,Cancelled,24.9,W20250621
T05574,V0237,D0255,R005,2025-01-09T08:08:00,2025-01-09T12:38:00,65,Cancelled,14.4,W20250109
T05575,V0331,D0238,R026,2025-12-12T18:57:00,2025-12-12T23:41:00,70,Completed,14.8,W20251212
T05576,V0179,D0527,R059,2025-05-05T16:45:00,2025-05-05T21:18:00,75,Completed,16.5,W20250505
T05577,V0251,D0409,R043,2025-02-20T07:37:00,2025-02-20T10:21:00,65,Completed,23.8,W20250220
T05578,V0413,D0676,R098,2025-07-19T09:59:00,2025-07-19T14:51:00,75,Cancelled,15.4,W20250719
T05579,V0260,D0187,R077,2025-11-26T02:15:00,2025-11-26T04:50:00,85,Completed,32.9,W20251126
T05580,V0072,D0371,R083,2025-06-21T08:14:00,2025-06-21T10:03:00,75,Completed,41.3,W20250621
T05581,V0098,D0181,R031,2025-09-25T22:16:00,2025-09-26T02:23:00,65,Completed,15.8,W20250925
T05582,V0068,D0158,R090,2025-01-05T13:18:00,2025-01-05T14:41:00,85,Completed,61.4,W20250105
T05583,V0244,D0112,R016,2025-05-13T20:44:00,2025-05-13T23:38:00,65,Completed,22.4,W20250513
T05584,V0420,D0114,R051,2025-11-06T07:27:00,2025-11-06T08:31:00,70,Cancelled,65.6,W20251106
T05585,V0231,D0647,R082,2025-06-22T11:53:00,2025-06-22T13:27:00,75,Completed,47.9,W20250622
T05586,V0096,D0210,R033,2025-02-22T05:40:00,2025-02-22T07:30:00,85,Completed,46.4,W20250222
T05587,V0158,D0245,R044,2025-06-25T00:50:00,2025-06-25T02:47:00,70,Completed,35.9,W20250625
T05588,V0317,D0032,R088,2025-06-09T12:26:00,2025-06-09T17:08:00,95,Completed,20.2,W20250609
T05589,V0118,D0263,R040,2025-01-13T06:55:00,2025-01-13T09:43:00,95,Completed,33.9,W20250113
T05590,V0500,D0362,R064,2025-05-20T09:34:00,2025-05-20T14:01:00,75,Completed,16.9,W20250520
T05591,V0407,D0535,R086,2025-06-27T14:31:00,2025-06-27T17:32:00,65,Completed,21.5,W20250627
T05592,V0083,D0475,R020,2025-11-02T03:18:00,2025-11-02T07:51:00,65,Completed,14.3,W20251102
T05593,V0358,D0013,R037,2025-03-05T23:29:00,2025-03-06T02:42:00,95,Completed,29.5,W20250305
T05594,V0181,D0441,R080,2025-07-09T23:34:00,2025-07-10T03:09:00,75,Completed,20.9,W20250709
T05595,V0244,D0566,R082,2025-10-24T08:02:00,2025-10-24T10:20:00,75,Completed,32.6,W20251024
T05596,V0334,D0154,R075,2025-03-15T10:18:00,2025-03-15T14:02:00,85,Cancelled,22.8,W20250315
T05597,V0356,D0357,R026,2025-08-09T16:59:00,2025-08-09T17:58:00,70,Completed,71.2,W20250809
T05598,V0248,D0203,R045,2025-09-30T03:22:00,2025-09-30T07:42:00,70,Cancelled,16.2,W20250930
T05599,V0416,D0333,R040,2025-11-27T16:47:00,2025-11-27T18:19:00,95,Completed,62.0,W20251127
T05600,V0108,D0600,R056,2025-04-12T03:38:00,2025-04-12T08:37:00,95,Completed,19.1,W20250412
T05601,V0380,D0647,R003,2025-01-03T05:00:00,2025-01-03T08:41:00,85,Completed,23.1,W20250103
T05602,V0416,D0206,R090,2025-11-18T02:14:00,2025-11-18T03:25:00,85,Cancelled,71.8,W20251118
T05603,V0291,D0207,R068,2025-02-13T10:21:00,2025-02-13T13:32:00,95,Completed,29.8,W20250213
T05604,V0295,D0693,R071,2025-08-19T03:04:00,2025-08-19T07:00:00,95,Cancelled,24.2,W20250819
T05605,V0261,D0240,R081,2025-09-02T15:41:00,2025-09-02T18:51:00,55,Completed,17.4,W20250902
T05606,V0391,D0328,R083,2025-08-06T08:50:00,2025-08-06T10:56:00,75,Completed,35.7,W20250806
T05607,V0339,D0669,R080,2025-10-11T07:45:00,2025-10-11T08:34:00,75,Completed,91.8,W20251011
T05608,V0062,D0129,R035,2025-07-10T18:37:00,2025-07-10T20:07:00,95,Completed,63.3,W20250710
T05609,V0451,D0506,R034,2025-12-29T09:08:00,2025-12-29T12:57:00,70,Completed,18.3,W20251229
T05610,V0144,D0071,R009,2025-04-21T04:38:00,2025-04-21T07:26:00,65,Cancelled,23.2,W20250421
T05611,V0011,D0014,R042,2025-05-21T20:25:00,2025-05-21T21:34:00,75,Completed,65.2,W20250521
T05612,V0017,D0480,R045,2025-08-05T15:23:00,2025-08-05T18:59:00,70,Completed,19.4,W20250805
T05613,V0172,D0672,R078,2025-03-26T15:40:00,2025-03-26T17:08:00,75,Cancelled,51.1,W20250326
T05614,V0090,D0152,R026,2025-11-04T00:16:00,2025-11-04T01:38:00,70,Completed,51.2,W20251104
T05615,V0146,D0373,R052,2025-04-24T17:30:00,2025-04-24T22:30:00,65,Completed,13.0,W20250424
T05616,V0381,D0323,R036,2025-01-07T02:33:00,2025-01-07T04:55:00,75,Cancelled,31.7,W20250107
T05617,V0172,D0689,R033,2025-02-04T09:56:00,2025-02-04T12:49:00,85,Completed,29.5,W20250204
T05618,V0170,D0609,R039,2025-05-31T01:45:00,2025-05-31T04:00:00,55,Completed,24.4,W20250531
T05619,V0051,D0460,R007,2025-07-03T14:06:00,2025-07-03T18:37:00,70,Completed,15.5,W20250703
T05620,V0197,D0164,R088,2025-10-25T05:08:00,2025-10-25T06:53:00,95,Completed,54.3,W20251025
T05621,V0126,D0112,R037,2025-09-16T21:50:00,2025-09-17T00:12:00,95,Completed,40.1,W20250916
T05622,V0366,D0460,R028,2025-09-29T15:48:00,2025-09-29T19:31:00,85,Cancelled,22.9,W20250929
T05623,V0109,D0211,R071,2025-04-28T22:19:00,2025-04-29T01:18:00,95,Cancelled,31.8,W20250428
T05624,V0358,D0494,R029,2025-04-14T22:57:00,2025-04-15T00:52:00,70,Completed,36.5,W20250414
T05625,V0316,D0016,R061,2025-01-21T11:21:00,2025-01-21T15:08:00,75,Cancelled,19.8,W20250121
T05626,V0423,D0478,R033,2025-01-31T15:33:00,2025-01-31T16:58:00,85,Completed,60.0,W20250131
T05627,V0379,D0303,R034,2025-10-24T21:18:00,2025-10-24T22:26:00,70,Cancelled,61.8,W20251024
T05628,V0193,D0601,R061,2025-06-17T03:23:00,2025-06-17T06:48:00,75,Completed,22.0,W20250617
T05629,V0492,D0230,R004,2025-12-22T03:21:00,2025-12-22T05:33:00,65,Completed,29.5,W20251222
T05630,V0142,D0699,R058,2025-04-18T04:20:00,2025-04-18T09:20:00,95,Cancelled,19.0,W20250418
T05631,V0025,D0699,R056,2025-12-15T03:54:00,2025-12-15T05:29:00,95,Completed,60.0,W20251215
T05632,V0338,D0323,R059,2025-03-27T01:14:00,2025-03-27T04:08:00,75,Cancelled,25.9,W20250327
T05633,V0443,D0294,R044,2025-11-06T22:17:00,2025-11-07T00:08:00,70,Completed,37.8,W20251106
T05634,V0043,D0364,R066,2025-05-04T23:54:00,2025-05-05T04:41:00,85,Completed,17.8,W20250504
T05635,V0017,D0080,R080,2025-02-11T12:21:00,2025-02-11T13:52:00,75,Completed,49.5,W20250211
T05636,V0496,D0205,R094,2025-10-04T17:29:00,2025-10-04T21:30:00,70,Cancelled,17.4,W20251004
T05637,V0248,D0375,R046,2025-05-12T09:40:00,2025-05-12T13:54:00,70,Completed,16.5,W20250512
T05638,V0246,D0124,R097,2025-06-01T18:33:00,2025-06-01T21:22:00,65,Cancelled,23.1,W20250601
T05639,V0365,D0078,R085,2025-03-13T18:55:00,2025-03-13T22:36:00,55,Completed,14.9,W20250313
T05640,V0133,D0554,R079,2025-09-30T22:16:00,2025-10-01T01:11:00,70,Cancelled,24.0,W20250930
T05641,V0416,D0064,R007,2025-08-16T18:50:00,2025-08-16T20:25:00,70,Completed,44.2,W20250816
T05642,V0328,D0259,R078,2025-10-26T11:13:00,2025-10-26T14:26:00,75,Cancelled,23.3,W20251026
T05643,V0114,D0365,R075,2025-05-28T15:44:00,2025-05-28T18:35:00,85,Cancelled,29.8,W20250528
T05644,V0371,D0585,R097,2025-04-14T11:01:00,2025-04-14T14:11:00,65,Completed,20.5,W20250414
T05645,V0279,D0248,R076,2025-12-31T18:08:00,2025-12-31T22:34:00,95,Cancelled,21.4,W20251231
T05646,V0019,D0318,R095,2025-04-23T20:45:00,2025-04-24T01:37:00,85,Completed,17.5,W20250423
T05647,V0434,D0539,R073,2025-11-11T09:26:00,2025-11-11T13:45:00,85,Completed,19.7,W20251111
T05648,V0319,D0018,R003,2025-10-27T12:05:00,2025-10-27T13:19:00,85,Cancelled,68.9,W20251027
T05649,V0210,D0116,R008,2025-02-26T10:51:00,2025-02-26T14:35:00,75,Cancelled,20.1,W20250226
T05650,V0312,D0609,R096,2025-09-27T11:02:00,2025-09-27T15:43:00,95,Cancelled,20.3,W20250927
T05651,V0469,D0112,R039,2025-07-10T16:06:00,2025-07-10T18:44:00,55,Completed,20.9,W20250710
T05652,V0070,D0661,R053,2025-09-06T06:36:00,2025-09-06T09:25:00,55,Completed,19.5,W20250906
T05653,V0380,D0205,R009,2025-10-20T13:27:00,2025-10-20T14:39:00,65,Completed,54.2,W20251020
T05654,V0170,D0359,R071,2025-04-18T04:28:00,2025-04-18T07:18:00,95,Completed,33.5,W20250418
T05655,V0330,D0086,R037,2025-08-19T14:25:00,2025-08-19T18:46:00,95,Completed,21.8,W20250819
T05656,V0271,D0606,R081,2025-09-06T15:46:00,2025-09-06T18:40:00,55,Completed,19.0,W20250906
T05657,V0067,D0675,R004,2025-12-19T09:40:00,2025-12-19T10:27:00,65,Completed,83.0,W20251219
T05658,V0420,D0035,R067,2025-01-27T07:28:00,2025-01-27T10:18:00,55,Completed,19.4,W20250127
T05659,V0048,D0352,R088,2025-11-29T19:48:00,2025-11-29T23:53:00,95,Completed,23.3,W20251129
T05660,V0080,D0415,R041,2025-07-14T01:04:00,2025-07-14T03:12:00,65,Completed,30.5,W20250714
T05661,V0242,D0342,R086,2025-02-05T23:11:00,2025-02-06T00:53:00,65,Completed,38.2,W20250205
T05662,V0355,D0350,R003,2025-08-27T03:51:00,2025-08-27T08:09:00,85,Cancelled,19.8,W20250827
T05663,V0082,D0323,R074,2025-10-21T00:48:00,2025-10-21T05:16:00,95,Cancelled,21.3,W20251021
T05664,V0092,D0381,R080,2025-02-07T07:06:00,2025-02-07T09:03:00,75,Cancelled,38.5,W20250207
T05665,V0471,D0259,R073,2025-11-02T09:43:00,2025-11-02T12:09:00,85,Cancelled,34.9,W20251102
T05666,V0184,D0493,R061,2025-09-01T18:29:00,2025-09-01T20:40:00,75,Completed,34.4,W20250901
T05667,V0293,D0071,R027,2025-08-04T03:55:00,2025-08-04T06:53:00,85,Completed,28.7,W20250804
T05668,V0328,D0209,R015,2025-10-14T10:20:00,2025-10-14T13:07:00,75,Cancelled,26.9,W20251014
T05669,V0363,D0128,R095,2025-02-21T22:45:00,2025-02-22T01:31:00,85,Cancelled,30.7,W20250221
T05670,V0295,D0509,R001,2025-03-26T07:14:00,2025-03-26T10:06:00,85,Cancelled,29.7,W20250326
T05671,V0073,D0200,R092,2025-02-17T07:52:00,2025-02-17T10:17:00,70,Completed,29.0,W20250217
T05672,V0044,D0659,R036,2025-06-30T10:55:00,2025-06-30T15:33:00,75,Cancelled,16.2,W20250630
T05673,V0009,D0140,R063,2025-06-27T23:06:00,2025-06-28T00:27:00,75,Completed,55.6,W20250627
T05674,V0266,D0364,R037,2025-02-13T06:16:00,2025-02-13T10:20:00,95,Completed,23.4,W20250213
T05675,V0157,D0696,R017,2025-12-13T22:53:00,2025-12-14T02:09:00,95,Cancelled,29.1,W20251213
T05676,V0148,D0674,R056,2025-11-12T14:33:00,2025-11-12T17:53:00,95,Completed,28.5,W20251112
T05677,V0238,D0269,R011,2025-08-14T19:16:00,2025-08-14T20:17:00,85,Completed,83.6,W20250814
T05678,V0238,D0539,R091,2025-08-22T17:12:00,2025-08-22T20:06:00,70,Cancelled,24.1,W20250822
T05679,V0436,D0640,R044,2025-12-27T20:36:00,2025-12-27T22:41:00,70,Completed,33.6,W20251227
T05680,V0344,D0471,R078,2025-08-20T23:17:00,2025-08-21T01:23:00,75,Completed,35.7,W20250820
T05681,V0188,D0093,R058,2025-05-21T15:51:00,2025-05-21T16:48:00,95,Cancelled,100.0,W20250521
T05682,V0100,D0674,R067,2025-07-23T11:15:00,2025-07-23T14:28:00,55,Cancelled,17.1,W20250723
T05683,V0262,D0175,R076,2025-02-25T03:58:00,2025-02-25T08:03:00,95,Completed,23.3,W20250225
T05684,V0303,D0688,R020,2025-09-23T18:22:00,2025-09-23T22:07:00,65,Completed,17.3,W20250923
T05685,V0414,D0683,R055,2025-03-12T02:16:00,2025-03-12T03:34:00,55,Cancelled,42.3,W20250312
T05686,V0134,D0025,R084,2025-09-23T14:19:00,2025-09-23T18:59:00,85,Completed,18.2,W20250923
T05687,V0215,D0464,R014,2025-06-03T08:11:00,2025-06-03T09:53:00,55,Cancelled,32.4,W20250603
T05688,V0360,D0387,R018,2025-03-21T20:07:00,2025-03-22T01:03:00,85,Completed,17.2,W20250321
T05689,V0382,D0316,R026,2025-09-09T20:19:00,2025-09-09T21:38:00,70,Completed,53.2,W20250909
T05690,V0164,D0283,R053,2025-03-23T09:40:00,2025-03-23T13:40:00,55,Completed,13.8,W20250323
T05691,V0431,D0356,R044,2025-06-07T10:05:00,2025-06-07T12:19:00,70,Cancelled,31.3,W20250607
T05692,V0226,D0187,R095,2025-04-25T08:40:00,2025-04-25T11:29:00,85,Completed,30.2,W20250425
T05693,V0218,D0428,R077,2025-02-28T02:56:00,2025-02-28T07:29:00,85,Completed,18.7,W20250228
T05694,V0325,D0590,R077,2025-05-20T15:58:00,2025-05-20T20:35:00,85,Completed,18.4,W20250520
T05695,V0414,D0059,R005,2025-08-16T16:13:00,2025-08-16T18:02:00,65,Cancelled,35.8,W20250816
T05696,V0106,D0667,R079,2025-05-08T06:50:00,2025-05-08T09:08:00,70,Completed,30.4,W20250508
T05697,V0395,D0647,R078,2025-01-14T07:15:00,2025-01-14T08:10:00,75,Cancelled,81.8,W20250114
T05698,V0452,D0027,R042,2025-05-29T04:50:00,2025-05-29T07:15:00,75,Completed,31.0,W20250529
T05699,V0006,D0586,R090,2025-04-03T00:23:00,2025-04-03T01:45:00,85,Completed,62.2,W20250403
T05700,V0171,D0407,R028,2025-03-19T01:00:00,2025-03-19T05:02:00,85,Completed,21.1,W20250319
T05701,V0090,D0507,R004,2025-07-15T00:53:00,2025-07-15T02:02:00,65,Cancelled,56.5,W20250715
T05702,V0052,D0292,R051,2025-09-30T12:11:00,2025-09-30T14:16:00,70,Completed,33.6,W20250930
T05703,V0211,D0644,R024,2025-08-21T20:45:00,2025-08-22T00:24:00,55,Completed,15.1,W20250821
T05704,V0168,D0545,R089,2025-10-06T13:57:00,2025-10-06T16:14:00,85,Cancelled,37.2,W20251006
T05705,V0425,D0596,R024,2025-07-08T11:47:00,2025-07-08T16:09:00,55,Completed,12.6,W20250708
T05706,V0490,D0534,R061,2025-02-26T19:16:00,2025-02-26T22:39:00,75,Completed,22.2,W20250226
T05707,V0469,D0118,R096,2025-07-18T20:34:00,2025-07-19T00:31:00,95,Cancelled,24.1,W20250718
T05708,V0277,D0032,R009,2025-01-19T18:44:00,2025-01-19T23:16:00,65,Cancelled,14.3,W20250119
T05709,V0023,D0076,R060,2025-10-29T19:23:00,2025-10-29T23:41:00,85,Completed,19.8,W20251029
T05710,V0158,D0147,R044,2025-02-14T05:16:00,2025-02-14T07:39:00,70,Completed,29.4,W20250214
T05711,V0267,D0183,R043,2025-09-28T19:27:00,2025-09-28T20:17:00,65,Completed,78.0,W20250928
T05712,V0339,D0480,R069,2025-02-25T17:45:00,2025-02-25T21:58:00,70,Completed,16.6,W20250225
T05713,V0263,D0676,R048,2025-08-21T16:29:00,2025-08-21T19:53:00,75,Cancelled,22.1,W20250821
T05714,V0437,D0022,R051,2025-11-13T04:31:00,2025-11-13T06:30:00,70,Completed,35.3,W20251113
T05715,V0162,D0237,R043,2025-04-28T12:50:00,2025-04-28T15:18:00,65,Completed,26.4,W20250428
T05716,V0120,D0235,R002,2025-12-04T08:14:00,2025-12-04T10:46:00,75,Completed,29.6,W20251204
T05717,V0160,D0234,R035,2025-07-04T05:55:00,2025-07-04T10:27:00,95,Completed,21.0,W20250704
T05718,V0246,D0075,R023,2025-07-21T09:45:00,2025-07-21T13:06:00,95,Cancelled,28.4,W20250721
T05719,V0475,D0342,R046,2025-06-04T21:50:00,2025-06-05T02:18:00,70,Cancelled,15.7,W20250604
T05720,V0131,D0270,R064,2025-07-06T10:55:00,2025-07-06T11:43:00,75,Completed,93.8,W20250706
T05721,V0408,D0320,R089,2025-10-14T16:28:00,2025-10-14T20:27:00,85,Completed,21.3,W20251014
T05722,V0419,D0259,R091,2025-05-13T00:24:00,2025-05-13T03:32:00,70,Cancelled,22.3,W20250513
T05723,V0476,D0104,R036,2025-03-19T10:43:00,2025-03-19T12:05:00,75,Cancelled,54.9,W20250319
T05724,V0230,D0483,R012,2025-04-13T00:50:00,2025-04-13T05:13:00,95,Completed,21.7,W20250413
T05725,V0304,D0607,R088,2025-04-01T14:41:00,2025-04-01T16:22:00,95,Cancelled,56.4,W20250401
T05726,V0147,D0155,R024,2025-04-11T06:02:00,2025-04-11T09:19:00,55,Completed,16.8,W20250411
T05727,V0093,D0133,R008,2025-01-20T18:58:00,2025-01-20T21:57:00,75,Completed,25.1,W20250120
T05728,V0407,D0095,R016,2025-01-16T20:03:00,2025-01-16T22:11:00,65,Completed,30.5,W20250116
T05729,V0189,D0253,R021,2025-03-24T00:45:00,2025-03-24T01:38:00,75,Completed,84.9,W20250324
T05730,V0359,D0127,R064,2025-10-27T11:50:00,2025-10-27T15:47:00,75,Completed,19.0,W20251027
T05731,V0361,D0109,R094,2025-12-19T12:44:00,2025-12-19T16:12:00,70,Completed,20.2,W20251219
T05732,V0014,D0146,R094,2025-02-14T02:25:00,2025-02-14T06:52:00,70,Cancelled,15.7,W20250214
T05733,V0086,D0582,R037,2025-05-12T17:53:00,2025-05-12T20:50:00,95,Completed,32.2,W20250512
T05734,V0198,D0639,R079,2025-03-05T04:00:00,2025-03-05T06:00:00,70,Cancelled,35.0,W20250305
T05735,V0126,D0293,R038,2025-06-06T14:44:00,2025-06-06T19:11:00,95,Completed,21.3,W20250606
T05736,V0330,D0195,R045,2025-09-02T02:20:00,2025-09-02T04:40:00,70,Completed,30.0,W20250902
T05737,V0143,D0378,R066,2025-04-13T14:35:00,2025-04-13T17:28:00,85,Completed,29.5,W20250413
T05738,V0459,D0543,R036,2025-03-03T15:54:00,2025-03-03T19:36:00,75,Completed,20.3,W20250303
T05739,V0123,D0146,R033,2025-01-11T07:55:00,2025-01-11T09:35:00,85,Completed,51.0,W20250111
T05740,V0367,D0098,R081,2025-06-29T04:34:00,2025-06-29T06:29:00,55,Cancelled,28.7,W20250629
T05741,V0355,D0168,R091,2025-10-01T08:36:00,2025-10-01T10:50:00,70,Completed,31.3,W20251001
T05742,V0103,D0259,R051,2025-11-11T15:30:00,2025-11-11T17:58:00,70,Cancelled,28.4,W20251111
T05743,V0101,D0521,R041,2025-03-01T09:30:00,2025-03-01T13:57:00,65,Completed,14.6,W20250301
T05744,V0335,D0082,R083,2025-09-27T11:05:00,2025-09-27T13:08:00,75,Completed,36.6,W20250927
T05745,V0290,D0375,R065,2025-01-14T18:36:00,2025-01-14T20:06:00,70,Completed,46.7,W20250114
T05746,V0439,D0451,R069,2025-02-26T01:34:00,2025-02-26T03:02:00,70,Cancelled,47.7,W20250226
T05747,V0325,D0031,R094,2025-01-21T14:37:00,2025-01-21T19:34:00,70,Completed,14.1,W20250121
T05748,V0017,D0223,R056,2025-09-05T01:59:00,2025-09-05T04:33:00,95,Completed,37.0,W20250905
T05749,V0380,D0003,R060,2025-12-08T09:22:00,2025-12-08T13:40:00,85,Completed,19.8,W20251208
T05750,V0222,D0075,R057,2025-07-18T01:02:00,2025-07-18T04:34:00,75,Completed,21.2,W20250718
T05751,V0451,D0662,R061,2025-03-02T11:50:00,2025-03-02T13:11:00,75,Completed,55.6,W20250302
T05752,V0057,D0243,R084,2025-09-12T03:14:00,2025-09-12T05:33:00,85,Completed,36.7,W20250912
T05753,V0174,D0220,R040,2025-02-08T19:26:00,2025-02-08T23:58:00,95,Cancelled,21.0,W20250208
T05754,V0229,D0656,R079,2025-04-11T20:28:00,2025-04-11T23:12:00,70,Completed,25.6,W20250411
T05755,V0014,D0614,R077,2025-05-15T15:04:00,2025-05-15T18:00:00,85,Completed,29.0,W20250515
T05756,V0378,D0442,R040,2025-02-13T18:40:00,2025-02-13T23:03:00,95,Completed,21.7,W20250213
T05757,V0217,D0006,R023,2025-10-05T16:51:00,2025-10-05T21:46:00,95,Completed,19.3,W20251005
T05758,V0243,D0480,R001,2025-04-17T17:35:00,2025-04-17T21:34:00,85,Completed,21.3,W20250417
T05759,V0311,D0284,R037,2025-06-11T14:18:00,2025-06-11T18:31:00,95,Completed,22.5,W20250611
T05760,V0493,D0161,R001,2025-07-28T01:54:00,2025-07-28T02:55:00,85,Completed,83.6,W20250728
T05761,V0105,D0031,R090,2025-07-14T04:55:00,2025-07-14T09:19:00,85,Completed,19.3,W20250714
T05762,V0282,D0482,R020,2025-03-19T19:10:00,2025-03-19T20:02:00,65,Completed,75.0,W20250319
T05763,V0477,D0136,R088,2025-04-19T07:32:00,2025-04-19T12:32:00,95,Completed,19.0,W20250419
T05764,V0253,D0444,R027,2025-12-06T01:53:00,2025-12-06T04:54:00,85,Completed,28.2,W20251206
T05765,V0058,D0472,R049,2025-11-24T23:48:00,2025-11-25T03:17:00,85,Completed,24.4,W20251124
T05766,V0392,D0085,R045,2025-05-21T23:25:00,2025-05-22T01:30:00,70,Completed,33.6,W20250521
T05767,V0250,D0346,R025,2025-06-08T08:35:00,2025-06-08T12:30:00,75,Completed,19.1,W20250608
T05768,V0399,D0396,R064,2025-03-28T12:11:00,2025-03-28T13:04:00,75,Completed,84.9,W20250328
T05769,V0314,D0422,R038,2025-08-12T05:41:00,2025-08-12T07:38:00,95,Completed,48.7,W20250812
T05770,V0340,D0522,R016,2025-06-20T14:27:00,2025-06-20T18:46:00,65,Cancelled,15.1,W20250620
T05771,V0402,D0138,R065,2025-09-23T22:30:00,2025-09-24T03:04:00,70,Completed,15.3,W20250923
T05772,V0237,D0256,R079,2025-11-24T00:56:00,2025-11-24T02:30:00,70,Cancelled,44.7,W20251124
T05773,V0417,D0593,R064,2025-03-17T07:37:00,2025-03-17T08:29:00,75,Completed,86.5,W20250317
T05774,V0021,D0338,R095,2025-09-10T13:08:00,2025-09-10T15:34:00,85,Completed,34.9,W20250910
T05775,V0318,D0328,R010,2025-07-12T12:12:00,2025-07-12T15:43:00,75,Completed,21.3,W20250712
T05776,V0345,D0275,R067,2025-12-25T15:30:00,2025-12-25T18:56:00,55,Cancelled,16.0,W20251225
T05777,V0339,D0305,R063,2025-02-07T19:24:00,2025-02-07T21:06:00,75,Cancelled,44.1,W20250207
T05778,V0433,D0588,R009,2025-08-20T00:03:00,2025-08-20T05:01:00,65,Cancelled,13.1,W20250820
T05779,V0180,D0662,R076,2025-05-11T07:02:00,2025-05-11T10:49:00,95,Cancelled,25.1,W20250511
T05780,V0070,D0693,R061,2025-09-16T21:04:00,2025-09-17T00:22:00,75,Completed,22.7,W20250916
T05781,V0205,D0214,R086,2025-10-21T19:13:00,2025-10-21T21:29:00,65,Completed,28.7,W20251021
T05782,V0111,D0335,R016,2025-08-07T16:47:00,2025-08-07T20:54:00,65,Completed,15.8,W20250807
T05783,V0264,D0495,R057,2025-06-18T17:16:00,2025-06-18T19:28:00,75,Completed,34.1,W20250618
T05784,V0223,D0300,R043,2025-04-29T17:43:00,2025-04-29T20:39:00,65,Completed,22.2,W20250429
T05785,V0103,D0445,R048,2025-10-26T08:52:00,2025-10-26T10:21:00,75,Cancelled,50.6,W20251026
T05786,V0331,D0294,R078,2025-09-07T03:41:00,2025-09-07T06:33:00,75,Completed,26.2,W20250907
T05787,V0192,D0420,R038,2025-12-09T17:36:00,2025-12-09T22:08:00,95,Completed,21.0,W20251209
T05788,V0268,D0408,R015,2025-12-17T13:21:00,2025-12-17T15:50:00,75,Completed,30.2,W20251217
